,review_id,user_id,business_id,stars,useful,funny,cool,text,date
6589432,VV0cgJfiJXHHTD8pDzFL-w,QVoy32vmYsjcusOu5ITpDw,CeNiaICi59dWhfzfKnh8lQ,4,4,3,2,"The other night was my first visit to Stir. At first I thought we were being taken to a dark alley to be murdered because of its weird location, but then saw that the place actually exists. It's like some secret, little tiny hole in the wall bar with friendly bartenders and a cool crowd. I never felt intimidated or out of place because I'm straight, and had a great time. At one point, the money my friend and I had put on the bar for drinks disappeared (another friend had moved it over) and the bartender pretty much said don't worry about it. How cool is that? Of course as soon as the money was recovered we paid him and left him a good tip. The drinks are really good; my gin and tonic was dynamite. 

At the close of the evening, a friend of a friend (who was pretty drunk and will remain nameless) accused me and my friend of taking his money on the bar, and he went so far as to say the ""big one"" did it, meaning me because I'm taller! I have never been called a ""big one"" in my life and was shocked, but everyone thought it was hysterical and I later laughed it off too. Not that this has any reflection on Stir, I just thought it was a funny side note.

The interior is tight but clean looking and the television switched back and forth between male models on a runway and big bootied women stripping on a pole. So there really is something for everyone!",2010-03-08 14:14:26
6591944,wtpTy4bL_PYkTeemBjPyYA,NqZJMXmwEtirJvx-qpyLmQ,CeNiaICi59dWhfzfKnh8lQ,4,3,0,0,"Stir is one of my favorite bars in town.  This divey lounge on an alley near Rittenhouse Square has good drinks and a friendly, local crowd.  Although it is much smaller than most of the other gay bars in town, the owners and bartenders are super nice and know how and when to put you in your place if the time comes.

Stir is probably best known for ""Stirsday"", which is Thursday nights from 9-12 when well drinks and PBR are just a buck.  However, starting in September, Stir will be charging a $5 cover on Thursday nights.  I was a little upset with their decision to do that, but after coming by last Thursday night and trying to fight my way through the throngs of patrons looking for cheap drinks, this may not be such a terrible idea.  It'll be interesting to see if this helps or hurts the bar.  Stir also does $2 Tuesdays with $2 wells and PBR.

Overall, really like this bar, the atmosphere, and the people.  Definitely a core part of the community.",2012-09-03 20:47:15
6592655,norFxEyOmtvtNy3HkyaXWA,ua6QuBe6mar6pDrhHETzJQ,FCBrbR6GpRop7DCMQ1tpZA,2,2,1,3,"Been here a couple times now. A kinda sad leather/levi bar if I can say so. The ""basement"" is boring, the folks pretty regular looking. I'd prefer a little more trashiness in this kinda place.",2008-08-29 04:00:43
6592669,ucN7Y3ZFhpvKkxJ2ko6JIQ,tqnC9WlT8KXRIV5EKGN_YQ,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,"I had heard for awhile that if I was going to visit the ""gayborhood"" in Philadelphia, a quintessential venue was Woody's. I am very simple when it comes to ""going out"" and having a good time. Just have a hypnotic atmosphere, great music, and keep the party going. This is exactly what Woody's did! 
Be sure to download their app in your smart phone device when you arrive, as they offer drink specials, videos, images and a schedule in real-time. What a great customer connection component to the experience! 
I would say that the 2nd floor dance space was by far the best. The music was not house, and in my opinion that's for the best. Recognizable tunes that the whole crowd (who was only only gay, but very eclectic) could get into.
So glad I went to Woody's with my friend and when I visit Philly again and have a chance I'd love to go back and work on my dance moves. :-) A+",2014-11-23 15:41:05
6594937,mXfLZvWPVuhOJO4jyg8GUw,sakKw9_uC1QuVgJEzFGAQA,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,"Best dance club ever because on the top floor every now and then this amazing mist comes out which blinds you for a few seconds. Why is this amazing you ask me? I dunno, it just is, trust me!!!",2016-08-23 00:33:12
6597188,b4PXXDkrGdQ7Ft9w2y92mQ,G3oebBXr51YCbz4uO2R6Aw,wPi7p5fZyGTOjDU28IlTqA,1,5,0,0,"Beware... I have spent over 3 hours on the phone now and have to then head to the DMV and Bank to replace/cancel everything that was stolen along with my wallet from Woodys last night. I chose to post, because I was with multiple friends who said the same thing happened to them or acquaintances within the past year - so there is clearly a pattern and possibly even a setup or ""ring"" of some sort going on. Dancers and drinkers beware",2017-10-21 13:35:54
6599038,oN73_Xk8z2JpqL1aTcHdlg,TPjf6z1K51f6jUlSFAqQWQ,wPi7p5fZyGTOjDU28IlTqA,2,0,0,0,"Their drinks are decent, but the crowd that they attract can sometimes be obnoxious. There is also a lot of racial discrimination at the bar, especially towards black men.  The music is not very good, it can be quite repetitive. I do enjoy Sunday brunch there, but the lesbians who work in the kitchen are really nasty.",2019-04-12 02:12:38
6599268,0NLTCg5djzCeJq_KhDZNkw,Cf8Jw9yX8RrG-l4PQoMkuw,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"Well, thank God they renovated the place. I used to leave Woody's feeling vaguely cheap and dirty, but the renovations have decreased the sketchiness factor quite a lot. It's cash only, which sucks, but that's life. The drinks are strong and reasonably priced, in my opinion. What used to be a place I'd only venture on Wednesdays (college night) and only after a very hefty pregame is now a place I stop for drinks with friends on a regular basis.",2012-02-26 19:05:14
6600053,MyrP6Rv611R2z3benH23kQ,FOly9w_EiMG616FXKhCSkw,wPi7p5fZyGTOjDU28IlTqA,4,0,1,0,"One of the best gay bars I've been to yet!! This place has everything...two huge bars...a dance club...and HOT SHIRTLESS MEN!!!! need I say more? What's even better is that unlike other gay clubs I've been to, the music they played was actually danceable (I hate that long techno shit)! LOOOVE IIIIT!!!",2009-07-14 00:58:29
6600998,tpjuIWSAynDK8jbNiLCMGw,PAbX2enaEQKFQoPgwB3-_A,CeNiaICi59dWhfzfKnh8lQ,3,4,1,4,"Cute, but tiny bar! It was rather empty though, for a Thursday night, or perhaps Thursday is happening only in NYC! Inexpensive drinks, cute decor, friendly bartender and big screen televisions made for a relaxing couple of drinks after work. Stir is rather hard to find though, since it's pretty much on this alleyway, but luckily the hotel concierge gave me accurate directions. Perhaps I'll get check it out another time over the weekend.",2009-01-23 14:10:53
6602118,HvVfF8UzGcrXKLFJTGyjhA,CXs9PlAGhqsqzfph5PKsNQ,wPi7p5fZyGTOjDU28IlTqA,1,0,0,0,Do. Not. Come. Here!  If you are  not amongst the regulars you will be threatened to be kicked out if you inquire about upstairs ( random staffer named David threatened to kick us out.).   Way overpriced for the experience.  So bad I created my yelp account to complain.  Again do NOT COME HERE!!!!,2012-11-11 06:27:16
6602648,fLjnZQUegtWdu00pEJXyoQ,B0vKRFmLlEJLg_CjW29kvA,wPi7p5fZyGTOjDU28IlTqA,4,4,0,2,"Woody's. It's a very special place. Located in the gayborhood, it's one of philly's main gay bars/clubs. During the weekend, don't expect to be able to move on the main floor. My suggestion is to head back to the Rosewood Room. This is a second bar around the corner that tends to be much less crowded. My friends and I would often come here while we were waiting for the top floor to open. 

Oh yes, did I mention that woody's has a 10$ cover for it's dance floor? However, if you're willing to wait until 1:30, then they waive the cover for the second-floor dance floor and you get to go for FREE! As a college student, I'm not ashamed to say that I often eagerly counted down the minutes to make it upstairs. )just note this only leaves you half an hour, as woody's closes at 2am, as mandated by PA state law. 

When you finally make it up the stairs and hear the music blasting, you'll just be like YAAAAAAAAS. if you're into hip hop, then turn right into the smaller dance room. But if you're like me, follow the voice of Rihanna/Kesha/Brittany/Robyn and behold the whole reason to come to woody's.

The music is amazing. I haven't ever been to a club that comes anywhere close. On top of that, there's great effects. Lights, smoke--everything in time to the music. So many great memories here. I've been here with gay friends, straight girl friends, even a straight guy friend came (hmmm...that's a different story). Anyway, there's a good number of straight couples, but they're in the minority. If you go, you will have a good time. It's not glamorous. This is Philly after all. But it's the best option, and I was happy about it

Not a world-class club. But uniquely philly. Check it out!",2014-12-16 23:01:52
6604850,S_QAsKKaXPKFYxHmSwTP8A,DjaC6t56PWZx-rHMkOC0bg,wPi7p5fZyGTOjDU28IlTqA,4,0,0,0,"I went on a day/night when I was on a bar crawl, it was a lot of fun, the upstairs is where you should go, enjoy the music/alcohol highly recommend it",2019-08-16 11:22:24
6606602,CQ-2q5LwpWWLACDcmweYzg,Xiq7EtxBDKxhSDS3yQTgmQ,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,Omg I love it here!!! First time going a few weeks ago and I have to go back the next time I am in philly! I love that there are multiple rooms with different music playing.  The bartenders are VERY friendly and make the night even more fun!  Def check it out if you're into having a good time!!,2016-08-23 18:17:25
6608234,-__JJp-YQHOVAkc6BErrIQ,RxedOnD87qmEwY9fvneCeQ,FCBrbR6GpRop7DCMQ1tpZA,5,0,0,0,Good times! It's Philly's Eagle- really raunchy and fun.,2009-08-01 02:42:27
6612071,OxG-GO_jrw_LhPwtANGlAg,794_lJawWPtLMBLN7X0qZA,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,Our first time in Philly and we came back to this club two nights in a row! They have really good music and the different rooms were really nice. The cover is a little hefty but we found everywhere worth going in philly had a cover so we didn't mind. Came with a big group (ranging from very accepting open minded people and some straight macho men) but every single person felt comfortable and had fun. Don't let the bad reviews scare you from giving this place a try! We also went to voyer for the after party and that was super fun too!,2018-01-31 15:30:36
6612657,Eb_IV2Qtst9hj0T6CTT4og,HSgErvh52jcSPhBO2KXdcQ,FCBrbR6GpRop7DCMQ1tpZA,5,0,1,0,Fun amazing old school bar. Good times. Always have fun and meet cool guys here. Downstairs basement can get kind of hot (temperature). Upstairs is a cool spot with a pool table up front. Friday's can get packed.,2018-01-15 05:51:56
6612988,nmNcqvFGN0cIAj4mOXwN6w,jCVvVvtzr-f_dM8vFvGRJw,CeNiaICi59dWhfzfKnh8lQ,5,2,0,0,"I'm glad I took the recommindation of a fellow yelp user who recommended this place after my traumatizing  experience at the last lesbian lounge( which made me rethink my sexuality back to heterism)

At first glance it was scary little crowd on a alley street, when you first walk in its like going into a house party were you don't know anyone. The room stopped looked at us then continued. We cozied up in a chair on the side and quickly warmed up. This was a little manhattan and la mixed together with a splash of phili . Cute bartenders, crowd easy on the eyes and I place you can order a decent mixed margarita holds high scored with me. 

I wanted to give this place 4 stars cause the music was off but at points it got better. For a night in phili that would have been spent feeling like those akward lesbians in a all male gay spot this place sure hit the spot",2012-05-27 18:45:46
6613389,kO-q6uw99yWKNSVsL347Yw,p55-ZkiA6dxbyyLTwhzzOQ,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,"I love this place! The bartenders were super friendly and attentive. Drinks are reasonably priced and the music was great. It wasn't very crowded on a Friday night which left plenty of room for dancing. It is a CASH ONLY place, so don't forget to hit up the atm before going in.",2013-07-27 18:41:06
6614480,nFFhOWxmDj5ZPDAhGsI-bg,c6zQs3_-Jg1YBxM-xQ1Wqg,CeNiaICi59dWhfzfKnh8lQ,5,1,0,0,"Awesome little hole in the wall place. Went with my girlfriend when we were just exploring the city. We walked in and the place was full of guys but it wasn't awkward at all. The entrance may seem a little sketchy but once you step foot the large bar and lounge in the back make it all worthwhile. 
Happy hour is Mon-Fri from 5-7. And yes the drinks are strong! We will definitely be back in the next time we're around.",2015-06-07 23:31:23
6615606,HDfwqsgpe1L6p1EoEb9MVg,iqspZCsW4AzVFEN2Vo76kw,wPi7p5fZyGTOjDU28IlTqA,3,3,3,0,"This is not a gay bar. It used to be years ago but is no longer. Whenever this change took place, the name should also have been changed so innocent patrons like me wouldn't be taken by surprise. As a bar it's fine. As a gay bar it's awful. I hadn't been here since moving from Philadelphia 20 years ago so imagine my horror when two busty hooters-type girls carrying trays came up to me and asked if I wanted a jello shot. I ran from the place like I was being chased by a rhinoceros....all the way to the Bike Stop.",2018-08-08 14:30:37
6615611,VkM0c2Bz0VOHfPvqkZ76_w,z8XOkJ9UneWaP_KJ-3XWTg,CeNiaICi59dWhfzfKnh8lQ,4,1,0,0,Always good - always friendly staff - always clean - always a good experience!,2015-08-25 17:01:22
6617107,uBV2uO52leU_77OOJChakg,hKGbDUuUKDO381e_VNfK8g,wPi7p5fZyGTOjDU28IlTqA,1,0,0,0,Woodys is already filled with blacked out bridal parties and terrible homophobic security guards but now they have a new cover policy.  Woodys is not that good of a bar to have a cover.   There are plenty of other fun LGBTQ bars that dont have covers or homophobic security guards.,2017-11-14 19:28:07
6617363,WfGuqdawjEUbMvqgcUUB0g,rsQB82_lFUcCvnQ8K1LfRg,wPi7p5fZyGTOjDU28IlTqA,1,9,0,0,"Well, this used to be the best gay bar/club in the city, but those days are gone. On any given Friday or Saturday night, there are hoards more straight women and now straight men then there are gay ones. I've been coming here since 2013, and in the last year or so Woody's has basically become a typical straight bar/club that just happens to have rainbow flags outside it. The gay guys who made this place great over the years have basically abandoned it for Tavern and (still) Voyuer. Now they charge a $10 cover just to get in the door, where as before you only had to pay to go upstairs. 

If you want to go to an actual gay club and dance, don't go here because the amount of straight women who act like they own the place will ruin it for you.",2018-04-17 01:38:59
6619797,L8ALIbch1wC4juOPU8Mu0Q,z8XOkJ9UneWaP_KJ-3XWTg,CeNiaICi59dWhfzfKnh8lQ,5,0,0,0,"I love this place!  Will and Tony are my favorites!  Excellent drinks, great ambiance, everyone is welcome!  The owner Stacey is a LOVE!!!  (My favorite bar in the city!)",2017-06-03 12:56:44
6621421,xxlTOI5HrSBD6TYU3e8v7w,jPY_F_v0CHU0Rxq2oaNxpw,FCBrbR6GpRop7DCMQ1tpZA,1,0,0,0,The weakest drinks of any bar I've been to. You have to order a double for $12 to get a decent drink. The bartender had a shitty attitude too. I'm told you get a better drink if you're friends w the bartender.,2019-05-21 16:39:43
6621567,vIooqIpeD49iRn6JL5_GUA,cPlmr9yZBl0SBTU0KSC10g,wPi7p5fZyGTOjDU28IlTqA,4,3,0,1,A little overwhelming when I first arrived.... But was quickly told that if I paid $10 for the upstairs section I could get in free across the street @ Vouyer Night Club. Waited in a short line and paid the $10. The upstairs area was the place to be. Crowded but just enough space to move around. The music was excellent a little bit of 90's mixed in with today's Hip Hop/ R&B. I got a Ciroc mixed drink for $12. I was a little skeptical because of the price but it comes in a large cup. Definitely will visit this place again!,2015-09-09 14:46:30
6621614,Oogyw6hKTAZ-Vea5kKDblg,Z8Hw1AKpBk05-fw0x_TJUA,wPi7p5fZyGTOjDU28IlTqA,5,5,0,2,"I must say I'm chagrined at the amount of heterosexual females writing reviews.

First, the bar is neighborhoody and quite friendly.  Lots of regulars hang out there, including myself, and the happy hour prices ($3 well drinks) are probably the best in the Gayborhood.  

Second, unlike a lot of the niche bars, Woody's tends to have a diverse, mixed crowd of different races, ages, sizes, shapes, outlooks, experiences, and pocketbooks.  It's why I find it to be the best gay bar here in the city.

The bartenders are all top notch, and if they're just adequate they're great to simply look at.  The gentlemen now running the kitchen, Tommy D., has revamped the menu and has done a fantastic job of it.

I'd simply say that in any gay bar, or bar for that instance, people have bad days, including staff, and that sometimes a bad vibe just comes in with certain customers.  I always give a place a second chance, and I'd urge anyone to do so if they were not satisfied the first time around.

Also, they have probably the best daytime bartender I've met in all my days.",2010-12-29 17:29:33
6625010,waVBlcnRpsrlY6EWujgdZw,4WkX5Sjp9LIrCW9leJvo4g,wPi7p5fZyGTOjDU28IlTqA,4,1,1,1,"I have never been here to eat...only to drink and dance, but that always satisfies me. It's a lot nicer since they renovated. I love the huge doors that they open on a nice day. One of my friends and I (both straight) went out dancing here after having dinner nearby recently and had an amazing night. Not too thrilled about the $10 cover to go upstairs to dance, but it's worth it to battle dance with some fierce men and watch them work it on the stripper poles. The music is fun and the AC is always pumping (thank you Woodys!). Great people and strong drinks! And dont miss the after party at Voyeur afterwards! Thanks to the accepting crowd who love on us straight girls right back rather than getting mad at us for dancing with you!",2012-08-13 22:39:34
6629480,v2SRP78sC2thKyRlwbEuVA,bQCHF5rn5lMI9c5kEwCaNA,wPi7p5fZyGTOjDU28IlTqA,3,2,1,2,"Dependable neighborhood establishment with more than meets the eye. There's a fairly large bar area on the first floor with video screens everywhere. It opens out onto a sidewalk patio that's perfect for checking out all the ""scenery"" walking past in the summertime. And there's a more uptempo dance floor upstairs. Service is fairly attentive, as they always make sure your glass isn't empty. Plus, there's a large beer menu, with some really good imported brews to choose from.

On one recent Saturday night, things were fairly low-key early on at about 10, then got progressively busier until the crowd overflowed onto the patio after midnight. A perfectly decent, unpretentious place to hang out and sip on a few drinks.",2013-08-13 18:09:47
6633169,65DmpjMJ8y0d6xnFfUO1OA,zuEhmzXm3U5rz-8-h4Kdvw,wPi7p5fZyGTOjDU28IlTqA,3,0,0,0,overall I like woodys but don't like the $10 cover for the dance floor... no cover Sunday. the best night for music is Wednesday teen night.,2011-04-03 16:26:19
6633571,cnIsYii9e0z1x_eA-Oj15g,vDzJZHf1uF63LoG0DFZn2w,wPi7p5fZyGTOjDU28IlTqA,3,1,0,2,"Upstairs is large and spacious and the music is fun.
Two bars offer you selection on either side.
There is also allegedly food here but I never had the gumption to try with all the other Philadelphia restaurants worth trying out.

The dancefloor upstairs is spacious and the crowd is fun.
It's larger upstairs than I expected.",2009-12-30 15:24:22
6634644,fRhVsUPV8hN8phVrVqjeeA,8fWd8953RPgFmUBd_M0SzQ,wPi7p5fZyGTOjDU28IlTqA,5,2,2,2,"I loved everything about Woody's!

No wait to enter. $5 to party on the second floor which had two rooms with two separate DJs. The music was good. They won me over with Brittney Spears in one room, and the other room won me over with the fantastic lighted wall, which my friends and I danced in front of for a while. 

If you don't plan on dancing your backside off all night, the downstairs bar area is low-key, so that's the spot for you.",2013-07-10 23:59:03
6634668,GNHvVgux0dkAl7OKiE_LHg,Kc7VRT8o0knvk0PY-YJWkQ,wPi7p5fZyGTOjDU28IlTqA,3,2,2,2,"Oh Woody's...   This place is crazy.  You've got half naked men dancing on stages with dollars hanging out of their underwear, loud music, three bars, and gay men everywhere.  I've had a good time both times I've been here, but didn't really enjoy the how the staff treated me and a few other girls while we were waiting for the bathroom.  Overall, this is a fun place, but can definitely be overwhelming.  There's a cover charge to enter the upstairs dance room, I think about 5 dollars.  Have some drinks and go with friends and dance your ass off, and I'm sure you'll have a fun time.",2008-11-11 06:26:21
6638990,bpaRQVrOuHqUT8IAwxlHSA,wv-uc6R3fKRVU5yhncP_uQ,wPi7p5fZyGTOjDU28IlTqA,1,10,1,0,"So I'm visiting Philly for the first time in years. Woodys  has been totally remodeled and has become a snobbish upscale bar instead of the great neighborhood bar it used to be. Who ever heard of a gay bar that doesn't open until 7 pm. The upstairs bar opens at 10 yet they close at 2.
Bartenders are clueless. I usually am a very generous tipper but when a bartender closes me out immediately after I order my first drink I take that as an insult and feel unwelcome. He told me that they don't allow you to keep a tab open and must close you out although the night before I kept a tab open for a few drinks instead of closing after each drink. This place will always make money because it is a tourist trap. I feel bad that the this is the best Philly has to offer the gay community.
So then at 8:34 they informed me that they were taking all of the chairs away because they were going to get busy and needed the room. Whaaaat!! I spent good money to sit in this chair. Never ever coming back. So many better cities wher it's not all about profit.",2017-09-01 23:57:08
6639261,khBHVDwf2WUfTyF0uv_YRQ,wzyGNvArcpUjZauRWFrKHA,wPi7p5fZyGTOjDU28IlTqA,4,0,2,0,"Why would they name a bar like this Woody's?  Seems like an odd choice.  

Stopped here twice on a recent trip to the city of Brotherly Love (hence the visit here, naturally) and really liked the place.

On a Friday night, it was packed with a wide variety of people, including a lot of girls in short, shiny dresses.  Not sure what was up with that.  They have a very impressive beer list for this type of bar, and although I had a couple of ""misses"" there were also a few ""hits"" from my beer selection.

Saturday afternoon in the place had a much more relaxed vibe.  Bartenders were not always on top of what was on the list, but they were friendly and didn't have attitude.  This is a good place to start your night, I believe.  It's lively but not over the top and has a very welcoming feel.

Oh, I just got why they call it Woody's!  That's funny.",2012-08-14 12:58:47
6639416,bbsxrEqLYE8MeQqEJCpYiA,lF9eokPSggKyZkQJftiacg,wPi7p5fZyGTOjDU28IlTqA,1,4,1,0,My friends and I came here to celebrate pride and they wouldn't let my friend in because they claimed her ID was fake when it wasn't!! This was her first time celebrating pride since coming out and she was very excited but was denied. They refused to scan her ID and when we asked to speak to a manager they said they were the manager and couldn't do anything about it. This was very upsetting and ruined the night. Woodys needs to have a better system in place when it comes to things like this. Totally not okay!!,2018-06-10 03:25:13
6643139,UO_PUq8JdqA9AAl45WiN7Q,dM99uG1jXy_3XI4ohNbYRw,wPi7p5fZyGTOjDU28IlTqA,4,1,1,0,Video dance bar that has extended bar and an upstairs bar as well. Had a great time with friends dancing to some great tunes and enjoyed watching videos from the 90's and early 2000's bringing us all back to the day of better dance songs!,2017-10-12 20:33:57
6647066,PrHqzf-FmbuhBOz1see0AQ,kjZtjQkguETdO6etSfTc0g,wPi7p5fZyGTOjDU28IlTqA,2,0,1,0,"I dunno.  Friends had given Woody's high praise.  Maybe my expectations were too high or maybe Woody's was having an off night on that particular date.  I dunno...

First of all, I get there, with friends, expecting it to a big place.  What a disappointment when I discovered that the size of the place is no different than those in DC.  I mean, come on!

Plus, there wasn't that many people (ok...men...that better?) in there.  Maybe the cold scared them to stay in their little brick huts.  

All I know is that I gotta go back and check it out and see if Woody's is better.  I sure hope so.",2009-04-16 22:24:32
6647275,XtgqnwOMoW0EsQmz9UT_HA,fNfW1b4VMX2bCzbNMsoY6A,CeNiaICi59dWhfzfKnh8lQ,5,2,1,0,"I am a regular here. It is a block from where I live, so I usually come here after work or sometimes for a nightcap before bedtime. The owner, Stacey, is terrific and super friendly and accommodating. They have great, attentive bartenders: Will, Amanda, Anthony, and Frankie. You get a lot of bang for your buck with the drinks, especially during happy hour. And they serve some bomb-ass Party Mix :-) Oh, and you can play the jukebox from your phone!",2016-09-23 17:46:00
6647558,FfnrlQOoHPzOiDvL_Y3l7w,Z8Hw1AKpBk05-fw0x_TJUA,FCBrbR6GpRop7DCMQ1tpZA,4,3,0,4,"The Bike Stop is one of the most comfortable places I've been to in quite some time.  Often, I'll stop there in casual attire or in my suit after work, and I've never felt uncomfortable in either.  There are many different races, ages, and sizes in this place for a gay bar, and I'm happy (at least from my perspective) that while there is a leather/shirtless/bear presence, there's also plenty of varying body types and microcommunities represented.

If you're looking for a polite, quiet atmosphere, this is not the place to go.  It's fun, dirty, and, at times, downright raunchy, but they have beer in cans (which I like on occasion), very reasonable prices, friendly staff, friendly regulars, and more.

If you are pretentious, you will not fit in.  If you're down to earth and comfortable in your own skin and into diversity, you'll like it.  Also, be prepared for, at times, pornography on the video screens!",2011-01-03 18:03:06
6651207,rOz4zGgiXuX4fNT3sDUqDg,m5GS_xPn-As7qv6huH_zCA,wPi7p5fZyGTOjDU28IlTqA,1,9,1,0,"Is this a gay bar or a bar that just uses rainbow flags in the gayborhood?  As a tourist I was not sure after being inside!!!

I visit Philly every year and this last time I went to Woody's on a Friday night and I have to say it was not what I expected.  First of all, why are there so many straight women?  Isn't it suppose to be a bar for gay men?  Almost half of the customers were straight women.  Of course everyone should be welcome, but I don't go to gay bars to be around a bunch of straight girls.  At that point I will go to a neighborhood bar and spend less money.  I have never been to a city like Philly where the ""gay bars"" are so saturated with female customers.  Depletes the purpose.  And if you aren't sure whether or not to believe me, check out the photos.  Most are of girls or taken by girls at Woody's.  That should have been a red flag for me right away.  Not really what I expect from a bar for gay men.

I then waited 30 minutes fighting my way to the bar to only leave NOT served.  The bartender kept serving other customers who were coming up to the counter after me, and some even pushed me out of the way (I'm only 5'4 so I'm easily pushed aside).  I tried to directly say something to the bartender but he ignored me.  I did this for about 30 minutes.  I guess the people he knew by name were more important than a new customer?  I tried to tell one of the doormen, they told me I had to go back and wait.  Sorry, 30 minutes was long enough.  I left.

Maybe if you're a Philly local and enjoy a bar with lots of different type of people and can actually get served you will enjoy Woody's, but as a tourist who enjoys bar hopping in gay neighborhoods I have to say this was a terrible experience.  The other bars I went to in Center City were way better.",2016-04-21 14:24:21
6651605,qUvEaoZg7zp-09AqK_mslw,FWRwckNSS9Uc4FLfpDPlMA,wPi7p5fZyGTOjDU28IlTqA,4,3,3,2,"I have rarely felt more girlish delight in my life than when I stuffed a single down some sweaty gyrating man's boxer-briefs, giggled, then ran away to dance to Gaga.

Bring cash.",2010-08-02 20:30:04
6651972,hNIb7vc7V24R3N4en_TIDQ,WkpndQHDVn1vNC8IC_V7Pg,CeNiaICi59dWhfzfKnh8lQ,3,0,2,0,As I go up the dark alley way to go to the infamous stir I find that this place was just what I was looking for it had just the right crowd no more than 20 people( being by myself I counted). There were more men than women which made me ask the bartender whats up did I come on  the wrong night!!!! He informed me on the best days to come in and also gave me a little history about stir. After having about 2 very stong johnnywalkers and coke I was ready to leave and go dance and do some karoke at taven on camac.,2010-03-10 16:45:22
6654020,c4P62JoJ2YwuVRgbVGzpRg,TvOXyw4cLa7u26ZaVRqmbQ,CeNiaICi59dWhfzfKnh8lQ,3,2,0,2,"Visited Stir a few weeks ago with some friends.   Recommended by another friend.  Easy to miss off an alley in the Rittenhouse area-but super close to Little Pete's diner so prime real estate really! haha.  Great decor.  Two bars.  Cheap and strong drinks before midnight.  Great DJ, great sound system.  Sadly tho, no one was really dancing ( saturday night).   Not sure if it was an off night or what but with no one on the dancefloor it's hard to get enthused enough to come back.  Would return, but with a large group only.",2010-04-26 15:28:00
6659467,QU08kajMMAKmmeq5X1BW4g,FWwCPLhmjMzBikO88mfYrw,CeNiaICi59dWhfzfKnh8lQ,4,2,0,1,"Total dive and there is nothing wrong with that.  Was in town for work and wanted to grab drinks with a friend of mine, saw the Yelp reviews and thought I'd check it out.  It was a Wednesday night so it was not very busy.

Bartender was friendly and poured a stiff drink.  I mean STIFF.  I ordered a vodka soda and there was so much vodka I felt my dinner pulling itself up my throat after the first sip.  For a championship drinker like me, however, that is not much of a problem.  Once the ice melted a bit it was just what the doctor ordered.

Little bowls of rainbow goldfish definitely earned an extra star.  Would be curious to see what it's like on a busy night with the back bar open.",2016-11-22 13:22:04
6661199,10u2ap-_8vGdDaaXHz0qJQ,_GK1pfcra5JU8ISi46gKhg,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,"Always a good time! Great music, good drinks, cute boys! What else do you need? We'll be back!",2019-05-12 04:08:36
6663363,myQWlipAJpVFSVL9kirarA,jFTsApUoQYyRAdqdIxjWSQ,wPi7p5fZyGTOjDU28IlTqA,1,3,0,0,"Serbian bartender is the rudest person I've ever met, asking me questions such as ""how much did you pay for this drink? It's on special"" and ""if I go to your workplace and complain, I get things for free? That's what you want? A free drink?"" when I was questioning him about the amount of booze in my drink (my 100% sober friend who had just got there couldn't taste any alcohol). Intolerable. Dance floor upstairs is packed and the music is terrible. Also, the restrooms are ridiculously small.",2016-10-24 04:46:44
6664118,769xEyP4LxQFkofzAQ4nOg,vl3qiO6v4RbFJBpxVREJPw,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,Had a great time here. Wish it had more seats on the lower level. The second level had a dance floor which was the type of bar I was looking for. Great music and the people were laid back. I would definitely come back here.,2014-02-02 23:33:20
6664607,xKXuUHggIwxnWqRwIueCWQ,l8HgAGlb1o129zzelqQtug,wPi7p5fZyGTOjDU28IlTqA,5,0,0,0,I will give woody's a 5 they have always been great and lots of fun on wednesdays and  saturdays I have not lived in the city for several years but I was there during the day during the remodel I still had fun I can't wait till I go back home again in a year to check out what's new.,2011-10-25 02:28:21
6664717,sGuOytgo9P7E4vT89KQLIg,eQ7uDQqkg4NLSOpCCM_USA,CeNiaICi59dWhfzfKnh8lQ,4,3,0,1,"Really nice, small bar.  Divey feel, but still very nicely decorated and a big enough space to have two bars and a karaoke/dance area.

The drinks were cheap and very strong, and the bartender was very nice and friendly with absolutely everyone who walked in.  Even when I was making a fool of myself and knocked over a completely full drink she'd just placed in front of me, she was super nice and refilled it.

It wasn't all that full on a Friday around 10/10:30, but I imagine it fills up a little later.",2014-03-24 15:13:07
6665547,wE_M6HKSgNIG4PI3mPqyHA,aYveEctPYcZiubXyEgLhTA,wPi7p5fZyGTOjDU28IlTqA,5,1,0,0,"Ahhhhh! This is one of my favorite dance clubs, ever!!! It's a gay bar, which makes it even better.. tons of lively people just having fun! My husband and I have been here a couple of times now.. we both love to dance. I love how each floor/room has a different music and crowd. The bartender on the edm/club mix room is seriously one of the best bartenders I have ever seen. She's fast and makes the best drinks! Cover is $10 a person, the line is usually pretty long but moves fast.. so don't let that stop you.",2018-10-08 15:06:29
